298.695, 130.094, 6.115,  6.326 False
298.492, 130.118, 6.148,  6.359 False
298.287, 130.143, 6.181,  6.392 False
298.082, 130.169, 6.214,  6.425 False
297.876, 130.195, 6.246,  6.458 False
297.669, 130.222, 6.278,  6.491 False
297.460, 130.249, 6.311,  6.524 False
297.251, 130.276, 6.342,  6.557 False
297.041, 130.304, 6.375,  6.590 False
296.829, 130.332, 6.406,  6.623 False
296.617, 130.360, 6.438,  6.656 False
296.403, 130.389, 6.470,  6.689 False
296.189, 130.418, 6.502,  6.722 False
295.973, 130.447, 6.533,  6.755 False
295.757, 130.477, 6.565,  6.788 False
295.539, 130.507, 6.596,  6.821 False
295.321, 130.538, 6.627,  6.854 False
295.101, 130.569, 6.658,  6.887 False
294.881, 130.601, 6.690,  6.920 False
294.659, 130.633, 6.720,  6.953 False
294.437, 130.665, 6.751,  6.986 False
294.214, 130.698, 6.781,  7.019 False
293.989, 130.731, 6.812,  7.052 False
293.764, 130.765, 6.841,  7.085 False
293.538, 130.798, 6.872,  7.118 False
293.310, 130.832, 6.901,  7.151 False
293.082, 130.867, 6.932,  7.184 False
292.853, 130.901, 6.961,  7.217 False
292.623, 130.936, 6.991,  7.250 False
292.392, 130.972, 7.019,  7.283 False
292.160, 131.007, 7.049,  7.316 False
291.927, 131.044, 7.078,  7.349 False
291.693, 131.080, 7.108,  7.382 False
291.458, 131.117, 7.136,  7.415 False
291.223, 131.154, 7.166,  7.448 False
290.986, 131.191, 7.194,  7.481 False
290.748, 131.228, 7.224,  7.514 False
290.510, 131.266, 7.253,  7.547 False
290.270, 131.304, 7.283,  7.580 False
290.030, 131.342, 7.312,  7.613 False
289.788, 131.381, 7.342,  7.646 False
289.546, 131.419, 7.371,  7.679 False
289.302, 131.458, 7.401,  7.712 False
289.058, 131.497, 7.430,  7.745 False
288.813, 131.537, 7.459,  7.778 False
288.567, 131.576, 7.488,  7.811 False
288.320, 131.616, 7.517,  7.844 False
288.071, 131.655, 7.545,  7.877 False
287.822, 131.695, 7.575,  7.910 False
287.572, 131.734, 7.603,  7.943 False
287.321, 131.773, 7.632,  7.976 False
287.069, 131.811, 7.660,  8.009 False
286.815, 131.849, 7.690,  8.042 False
286.561, 131.887, 7.718,  8.075 False
286.306, 131.924, 7.747,  8.108 False
286.050, 131.961, 7.775,  8.141 False
285.792, 131.997, 7.804,  8.174 False
285.534, 132.031, 7.832,  8.207 False
285.274, 132.065, 7.861,  8.240 False
285.013, 132.098, 7.889,  8.273 False
284.752, 132.130, 7.919,  8.306 False
284.489, 132.162, 7.948,  8.339 False
284.225, 132.193, 7.978,  8.372 False
283.960, 132.223, 8.006,  8.405 False
283.694, 132.253, 8.036,  8.438 False
283.427, 132.282, 8.064,  8.471 False
283.159, 132.311, 8.094,  8.504 False
282.890, 132.338, 8.121,  8.537 False
282.620, 132.364, 8.151,  8.570 False
282.349, 132.390, 8.179,  8.603 False
282.077, 132.414, 8.209,  8.636 False
281.803, 132.438, 8.234,  8.669 False
281.529, 132.460, 8.254,  8.702 False
281.255, 132.482, 8.271,  8.735 False
280.980, 132.502, 8.284,  8.768 False
280.704, 132.522, 8.294,  8.801 False
280.428, 132.542, 8.303,  8.834 False
280.152, 132.560, 8.310,  8.867 False
279.876, 132.577, 8.316,  8.900 False
279.599, 132.594, 8.321,  8.933 False
279.322, 132.609, 8.325,  8.966 False
279.045, 132.623, 8.328,  8.999 False
278.768, 132.637, 8.332,  9.032 False
278.491, 132.649, 8.334,  9.065 False
278.213, 132.660, 8.337,  9.098 False
277.935, 132.670, 8.339,  9.131 False
277.658, 132.680, 8.341,  9.164 False
277.380, 132.689, 8.343,  9.197 False
277.102, 132.697, 8.344,  9.230 False
276.824, 132.704, 8.345,  9.263 False
276.546, 132.710, 8.346,  9.296 False
276.268, 132.715, 8.347,  9.329 False
275.990, 132.719, 8.348,  9.362 False
275.712, 132.723, 8.348,  9.395 False
275.433, 132.725, 8.349,  9.428 False
275.155, 132.727, 8.350,  9.461 False
274.877, 132.728, 8.350,  9.494 False
274.599, 132.728, 8.350,  9.527 False
274.320, 132.728, 8.351,  9.560 False
274.042, 132.726, 8.351,  9.593 False
273.764, 132.725, 8.351,  9.626 False
273.485, 132.722, 8.351,  9.659 False
273.207, 132.718, 8.351,  9.692 False
272.929, 132.714, 8.351,  9.725 False
272.650, 132.709, 8.351,  9.758 False
272.372, 132.703, 8.351,  9.791 False
272.094, 132.696, 8.351,  9.824 False
271.816, 132.688, 8.351,  9.857 False
271.538, 132.680, 8.351,  9.890 False
271.259, 132.672, 8.351,  9.923 False
270.981, 132.663, 8.351,  9.956 False
270.703, 132.653, 8.350,  9.989 False
270.425, 132.643, 8.350, 10.022 False
270.147, 132.631, 8.350, 10.055 False
269.869, 132.620, 8.350, 10.088 False
269.591, 132.607, 8.349, 10.121 False
269.313, 132.594, 8.349, 10.154 False
269.035, 132.580, 8.349, 10.187 False
268.757, 132.565, 8.349, 10.220 False
268.479, 132.550, 8.348, 10.253 False
268.201, 132.535, 8.348, 10.286 False
267.924, 132.519, 8.348, 10.319 False
267.646, 132.502, 8.348, 10.352 False
267.368, 132.485, 8.347, 10.385 False
267.090, 132.467, 8.347, 10.418 False
266.813, 132.449, 8.347, 10.451 False
266.535, 132.430, 8.347, 10.484 False
266.258, 132.411, 8.346, 10.517 False
265.980, 132.391, 8.346, 10.550 False
265.703, 132.370, 8.346, 10.583 False
265.425, 132.349, 8.346, 10.616 False
265.148, 132.328, 8.345, 10.649 False
264.871, 132.307, 8.345, 10.682 False
264.593, 132.285, 8.345, 10.715 False
264.316, 132.263, 8.345, 10.748 False
264.039, 132.240, 8.344, 10.781 False
263.762, 132.217, 8.344, 10.814 False
263.485, 132.193, 8.344, 10.847 False
263.208, 132.169, 8.344, 10.880 False
262.931, 132.144, 8.343, 10.913 False
262.654, 132.119, 8.343, 10.946 False
262.377, 132.094, 8.343, 10.979 False
262.100, 132.069, 8.343, 11.012 False
261.823, 132.043, 8.343, 11.045 False
261.546, 132.017, 8.342, 11.078 False
261.269, 131.990, 8.342, 11.111 False
260.993, 131.964, 8.342, 11.144 False
260.716, 131.937, 8.342, 11.177 False
260.439, 131.910, 8.341, 11.210 False
260.162, 131.882, 8.341, 11.243 False
259.886, 131.854, 8.341, 11.276 False
259.609, 131.826, 8.341, 11.309 False
259.333, 131.798, 8.341, 11.342 False
259.056, 131.770, 8.340, 11.375 False
258.779, 131.741, 8.340, 11.408 False
258.503, 131.713, 8.340, 11.441 False
258.226, 131.684, 8.340, 11.474 False
257.950, 131.655, 8.340, 11.507 False
257.673, 131.626, 8.340, 11.540 False
257.397, 131.597, 8.339, 11.573 False
257.120, 131.568, 8.339, 11.606 False
256.844, 131.539, 8.339, 11.639 False
256.568, 131.510, 8.339, 11.672 False
256.291, 131.481, 8.339, 11.705 False
256.015, 131.451, 8.339, 11.738 False
255.738, 131.422, 8.339, 11.771 False
255.462, 131.392, 8.338, 11.804 False
255.186, 131.363, 8.338, 11.837 False
254.909, 131.333, 8.338, 11.870 False
254.633, 131.304, 8.338, 11.903 False
254.357, 131.274, 8.338, 11.936 False
254.080, 131.244, 8.338, 11.969 False
253.804, 131.215, 8.338, 12.002 False
253.528, 131.185, 8.338, 12.035 False
253.251, 131.155, 8.337, 12.068 False
252.975, 131.126, 8.337, 12.101 False
252.699, 131.096, 8.337, 12.134 False
252.422, 131.066, 8.337, 12.167 False
252.146, 131.037, 8.337, 12.200 False
251.870, 131.007, 8.337, 12.233 False
251.593, 130.977, 8.337, 12.266 False
251.317, 130.948, 8.337, 12.299 False
251.041, 130.918, 8.337, 12.332 False
250.765, 130.888, 8.337, 12.365 False
250.488, 130.859, 8.336, 12.398 False
250.212, 130.829, 8.336, 12.431 False
249.936, 130.800, 8.336, 12.464 False
249.659, 130.770, 8.336, 12.497 False
249.383, 130.741, 8.336, 12.530 False
249.107, 130.712, 8.336, 12.563 False
248.830, 130.682, 8.336, 12.596 False
248.554, 130.653, 8.336, 12.629 False
248.278, 130.624, 8.336, 12.662 False
248.001, 130.595, 8.336, 12.695 False
247.725, 130.566, 8.336, 12.728 False
247.449, 130.537, 8.336, 12.761 False
247.172, 130.509, 8.336, 12.794 False
246.896, 130.480, 8.335, 12.827 False
246.620, 130.451, 8.335, 12.860 False
246.343, 130.423, 8.335, 12.893 False
246.067, 130.394, 8.335, 12.926 False
245.790, 130.366, 8.335, 12.959 False
245.514, 130.338, 8.335, 12.992 False
245.238, 130.310, 8.335, 13.025 False
244.961, 130.282, 8.335, 13.058 False
244.685, 130.254, 8.335, 13.091 False
244.408, 130.227, 8.335, 13.124 False
244.132, 130.199, 8.335, 13.157 False
243.855, 130.172, 8.335, 13.190 False
243.579, 130.144, 8.335, 13.223 False
243.302, 130.117, 8.335, 13.256 False
243.026, 130.090, 8.335, 13.289 False
242.749, 130.064, 8.335, 13.322 False
242.473, 130.037, 8.335, 13.355 False
242.196, 130.010, 8.335, 13.388 False
241.920, 129.984, 8.335, 13.421 False
241.643, 129.958, 8.335, 13.454 False
241.366, 129.932, 8.334, 13.487 False
241.090, 129.906, 8.334, 13.520 False
240.813, 129.880, 8.334, 13.553 False
240.537, 129.855, 8.334, 13.586 False
240.260, 129.829, 8.334, 13.619 False
239.983, 129.804, 8.334, 13.652 False
239.707, 129.779, 8.334, 13.685 False
239.430, 129.755, 8.334, 13.718 False
239.153, 129.730, 8.334, 13.751 False
238.876, 129.705, 8.334, 13.784 False
238.600, 129.681, 8.334, 13.817 False
238.323, 129.657, 8.334, 13.850 False
238.046, 129.633, 8.334, 13.883 False
237.769, 129.609, 8.334, 13.916 False
237.493, 129.586, 8.334, 13.949 False
237.216, 129.563, 8.334, 13.982 False
236.939, 129.540, 8.334, 14.015 False
236.662, 129.517, 8.334, 14.048 False
236.385, 129.494, 8.334, 14.081 False
236.108, 129.471, 8.334, 14.114 False
235.831, 129.449, 8.334, 14.147 False
235.554, 129.427, 8.334, 14.180 False
235.278, 129.405, 8.334, 14.213 False
235.001, 129.383, 8.334, 14.246 False
234.724, 129.362, 8.334, 14.279 False
234.447, 129.341, 8.334, 14.312 False
234.170, 129.320, 8.334, 14.345 False
233.893, 129.299, 8.334, 14.378 False
233.616, 129.278, 8.334, 14.411 False
233.339, 129.258, 8.334, 14.444 False
233.061, 129.238, 8.334, 14.477 False
232.784, 129.218, 8.334, 14.510 False
232.507, 129.198, 8.334, 14.543 False
232.230, 129.178, 8.334, 14.576 False
231.953, 129.159, 8.334, 14.609 False
231.676, 129.140, 8.334, 14.642 False
231.399, 129.121, 8.334, 14.675 False
231.122, 129.103, 8.334, 14.708 False
230.844, 129.084, 8.334, 14.741 False
230.567, 129.066, 8.334, 14.774 False
230.290, 129.048, 8.334, 14.807 False
230.013, 129.031, 8.334, 14.840 False
229.736, 129.013, 8.333, 14.873 False
229.458, 128.996, 8.333, 14.906 False
229.181, 128.979, 8.333, 14.939 False
228.904, 128.962, 8.333, 14.972 False
228.626, 128.946, 8.333, 15.005 False
228.349, 128.930, 8.333, 15.038 False
228.072, 128.914, 8.333, 15.071 False
227.795, 128.898, 8.333, 15.104 False
227.517, 128.882, 8.333, 15.137 False
227.240, 128.867, 8.333, 15.170 False
226.962, 128.852, 8.333, 15.203 False
226.685, 128.837, 8.333, 15.236 False
226.408, 128.822, 8.333, 15.269 False
226.130, 128.808, 8.333, 15.302 False
225.853, 128.794, 8.333, 15.335 False
225.575, 128.780, 8.333, 15.368 False
225.298, 128.766, 8.333, 15.401 False
225.021, 128.753, 8.333, 15.434 False
224.743, 128.740, 8.333, 15.467 False
224.466, 128.727, 8.333, 15.500 False
224.188, 128.714, 8.333, 15.533 False
223.911, 128.702, 8.333, 15.566 False
223.633, 128.689, 8.333, 15.599 False
223.356, 128.677, 8.333, 15.632 False
223.078, 128.665, 8.333, 15.665 False
222.801, 128.654, 8.333, 15.698 False
222.523, 128.643, 8.333, 15.731 False
222.245, 128.632, 8.333, 15.764 False
221.968, 128.621, 8.333, 15.797 False
221.690, 128.610, 8.333, 15.830 False
221.413, 128.600, 8.333, 15.863 False
221.135, 128.590, 8.333, 15.896 False
220.857, 128.580, 8.333, 15.929 False
220.580, 128.570, 8.333, 15.962 False
220.302, 128.561, 8.333, 15.995 False
220.025, 128.552, 8.333, 16.028 False
219.747, 128.543, 8.333, 16.061 False
219.469, 128.534, 8.333, 16.094 False
219.192, 128.526, 8.333, 16.127 False
218.914, 128.517, 8.333, 16.160 False
218.636, 128.510, 8.333, 16.193 False
218.359, 128.502, 8.333, 16.226 False
218.081, 128.494, 8.333, 16.259 False
217.803, 128.487, 8.333, 16.292 False
217.526, 128.480, 8.333, 16.325 False
217.248, 128.473, 8.333, 16.358 False
216.970, 128.466, 8.333, 16.391 False
216.693, 128.460, 8.333, 16.424 False
216.415, 128.454, 8.333, 16.457 False
216.137, 128.448, 8.333, 16.490 False
215.859, 128.442, 8.333, 16.523 False
215.582, 128.437, 8.333, 16.556 False
215.304, 128.432, 8.333, 16.589 False
215.026, 128.427, 8.333, 16.622 False
214.748, 128.422, 8.333, 16.655 False
214.471, 128.417, 8.333, 16.688 False
214.193, 128.413, 8.333, 16.721 False
213.915, 128.409, 8.333, 16.754 False
213.638, 128.405, 8.333, 16.787 False
213.360, 128.401, 8.333, 16.820 False
213.082, 128.398, 8.333, 16.853 False
212.804, 128.395, 8.333, 16.886 False
212.527, 128.392, 8.333, 16.919 False
212.249, 128.389, 8.333, 16.952 False
211.971, 128.386, 8.333, 16.985 False
211.693, 128.384, 8.333, 17.018 False
211.415, 128.382, 8.333, 17.051 False
211.138, 128.380, 8.333, 17.084 False
210.860, 128.378, 8.333, 17.117 False
210.582, 128.376, 8.333, 17.150 False
210.304, 128.375, 8.333, 17.183 False
210.027, 128.373, 8.333, 17.216 False
209.749, 128.372, 8.333, 17.249 False
209.471, 128.371, 8.333, 17.282 False
209.193, 128.371, 8.333, 17.315 False
208.915, 128.370, 8.333, 17.348 False
208.638, 128.370, 8.333, 17.381 False
208.360, 128.370, 8.333, 17.414 False
208.082, 128.370, 8.333, 17.447 False
207.804, 128.370, 8.333, 17.480 False
207.527, 128.370, 8.333, 17.513 False
207.249, 128.371, 8.333, 17.546 False
206.971, 128.372, 8.333, 17.579 False
206.693, 128.373, 8.333, 17.612 False
206.416, 128.374, 8.333, 17.645 False
206.138, 128.375, 8.333, 17.678 False
205.860, 128.377, 8.333, 17.711 False
205.582, 128.378, 8.333, 17.744 False
205.304, 128.380, 8.333, 17.777 False
205.027, 128.382, 8.333, 17.810 False
204.749, 128.384, 8.333, 17.843 False
204.471, 128.386, 8.333, 17.876 False
204.193, 128.389, 8.333, 17.909 False
203.916, 128.391, 8.333, 17.942 False
203.638, 128.394, 8.333, 17.975 False
203.360, 128.397, 8.333, 18.008 False
203.082, 128.400, 8.333, 18.041 False
202.805, 128.403, 8.333, 18.074 False
202.527, 128.407, 8.333, 18.107 False
202.249, 128.410, 8.333, 18.140 False
201.971, 128.414, 8.333, 18.173 False
201.694, 128.418, 8.333, 18.206 False
201.416, 128.422, 8.333, 18.239 False
201.138, 128.426, 8.333, 18.272 False
200.860, 128.431, 8.333, 18.305 False
200.583, 128.435, 8.333, 18.338 False
200.305, 128.440, 8.333, 18.371 False
200.027, 128.444, 8.333, 18.404 False
199.749, 128.449, 8.333, 18.437 False
199.472, 128.454, 8.333, 18.470 False
199.194, 128.459, 8.333, 18.503 False
198.916, 128.464, 8.333, 18.536 False
198.639, 128.470, 8.333, 18.569 False
198.361, 128.475, 8.333, 18.602 False
198.083, 128.481, 8.333, 18.635 False
197.805, 128.486, 8.333, 18.668 False
197.528, 128.492, 8.333, 18.701 False
197.250, 128.498, 8.333, 18.734 False
196.972, 128.504, 8.333, 18.767 False
196.695, 128.510, 8.333, 18.800 False
196.417, 128.516, 8.333, 18.833 False
196.139, 128.523, 8.333, 18.866 False
195.862, 128.529, 8.333, 18.899 False
195.584, 128.536, 8.333, 18.932 False
195.306, 128.543, 8.333, 18.965 False
195.028, 128.549, 8.333, 18.998 False
194.751, 128.556, 8.333, 19.031 False
194.473, 128.563, 8.333, 19.064 False
194.195, 128.570, 8.333, 19.097 False
193.918, 128.577, 8.333, 19.130 False
193.640, 128.585, 8.333, 19.163 False
193.362, 128.592, 8.333, 19.196 False
193.085, 128.599, 8.333, 19.229 False
192.807, 128.607, 8.333, 19.262 False
192.529, 128.615, 8.333, 19.295 False
192.252, 128.622, 8.333, 19.328 False
191.974, 128.630, 8.333, 19.361 False
191.696, 128.638, 8.333, 19.394 False
191.419, 128.646, 8.333, 19.427 False
191.141, 128.654, 8.333, 19.460 False
190.863, 128.662, 8.333, 19.493 False
190.586, 128.670, 8.333, 19.526 False
190.308, 128.678, 8.333, 19.559 False
190.030, 128.686, 8.333, 19.592 False
189.753, 128.695, 8.333, 19.625 False
189.475, 128.703, 8.333, 19.658 False
189.197, 128.712, 8.333, 19.691 False
188.920, 128.720, 8.333, 19.724 False
188.642, 128.729, 8.333, 19.757 False
188.365, 128.737, 8.333, 19.790 False
188.087, 128.746, 8.333, 19.823 False
187.809, 128.755, 8.333, 19.856 False
187.532, 128.763, 8.333, 19.889 False
187.254, 128.772, 8.333, 19.922 False
186.977, 128.781, 8.333, 19.955 False
186.699, 128.790, 8.333, 19.988 False
186.421, 128.799, 8.333, 20.021 False
186.144, 128.808, 8.333, 20.054 False
185.866, 128.817, 8.333, 20.087 False
185.588, 128.826, 8.333, 20.120 False
185.311, 128.835, 8.333, 20.153 False
185.033, 128.844, 8.333, 20.186 False
184.756, 128.853, 8.333, 20.219 False
184.478, 128.862, 8.333, 20.252 False
184.200, 128.872, 8.333, 20.285 False
183.923, 128.881, 8.333, 20.318 False
183.645, 128.890, 8.333, 20.351 False
183.367, 128.899, 8.333, 20.384 False
183.090, 128.909, 8.333, 20.417 False
182.812, 128.918, 8.333, 20.450 False
182.535, 128.927, 8.333, 20.483 False
182.257, 128.936, 8.333, 20.516 False
181.979, 128.946, 8.333, 20.549 False
181.702, 128.955, 8.333, 20.582 False
181.424, 128.964, 8.333, 20.615 False
181.147, 128.974, 8.333, 20.648 False
180.869, 128.983, 8.333, 20.681 False
180.591, 128.992, 8.333, 20.714 False
180.314, 129.001, 8.333, 20.747 False
180.036, 129.011, 8.333, 20.780 False
